playerid,source_player_name
28076,Fraser Minten
28546,Jiří Kulich
28689,Danila Klimovich
28761,Lian Bichsel
28984,Emil Lilleberg
30203,Matthew Poitras
30271,Amadeus Lombardi
30764,Easton Cowan
31129,Bradley Nadeau
31286,Kyle Konin
32115,Collin Graf
32165,Lucas Condotta
33022,Uvis Balinskis
35868,Norwin Panocha
46060,Dustin Nickel
46575,JOSEPH O'BRIEN
2,Taylor Hall
6,Jordan Eberle
7,Tyler Pitlick
9,Justin Schultz
17,Leon Draisaitl
24,Ryan Nugent-Hopkins
25,Alex Chiasson
29,Curtis Lazar
36,Mark Stone
38,Mika Zibanejad
39,Mark Borowiecki
40,Cody Ceci
43,Erik Karlsson
47,Craig Anderson
102,Nick Leddy
103,Travis Hamonic
105,Josh Bailey
107,Cal Clutterbuck
108,Matt Martin
109,Ryan Strome
110,Kyle Okposo
111,Anders Lee
112,Brock Nelson
113,Calvin De Haan
115,Casey Cizikas
119,John Tavares
121,Jaroslav Halak
130,Max Pacioretty
133,Lars Eller
135,Nathan Beaulieu
139,Alex Galchenyuk
140,Brendan Gallagher
147,Derek Forbort
148,Tanner Pearson
149,Andy Andreoff
151,Anze Kopitar
152,Trevor Lewis
155,Tyler Toffoli
156,Kyle Clifford
159,Drew Doughty
161,Alec Martinez
162,Jake Muzzin
163,Martin Jones
164,Jonathan Quick
165,Jeff Carter
170,Brayden McNabb
174,Sean Monahan
176,Mikael Backlund
182,Mark Giordano
195,Sam Bennett
198,Johnny Gaudreau
199,Jordan Martinook
207,Oliver Ekman-Larsson
208,Michael Stone
212,Sam Gagner
218,Connor Murphy
226,Logan Couture
229,Joe Pavelski
233,Justin Braun
234,Brent Burns
235,Marc-Edouard Vlasic
237,Brenden Dillon
244,Matt Irwin
245,Tomas Hertl
247,Barclay Goodrow
249,Matt Nieto
250,Alex Stalock
251,Chris Tierney
263,Alexander Edler
271,Nick Bonino
272,Zack Kassian
273,Christopher Tanev
274,Bo Horvat
299,Josh Manson
302,Pat Maroon
304,Kyle Palmieri
305,Corey Perry
306,Rickard Rakell
309,Cam Fowler
318,Andrew Cogliano
319,Jakob Silfverberg
320,John Gibson
321,Frederik Andersen
322,Hampus Lindholm
324,Patrik Nemeth
327,Jason Demers
330,Jamie Benn
331,Jordie Benn
333,Alex Goligoski
339,Tyler Seguin
345,Brett Ritchie
349,Valeri Nichushkin
358,Matt Duchene
359,Ryan O'Reilly
363,Tyson Barrie
366,Erik Johnson
368,Calvin Pickard
369,Semyon Varlamov
378,Nathan MacKinnon
379,Nick Holden
380,Jonas Brodin
382,Mikael Granlund
389,Marco Scandella
390,Jared Spurgeon
392,Darcy Kuemper
393,Ryan Suter
397,Zach Parise
398,Nino Niederreiter
402,Jason Zucker
405,Charlie Coyle
409,Jonathan Toews
412,Brandon Saad
414,Patrick Kane
426,Antti Raanta
427,Trevor van Riemsdyk
428,Ryan Hartman
436,Craig Smith
438,Gabriel Bourque
440,Mattias Ekholm
441,Roman Josi
449,Filip Forsberg
450,Seth Jones
451,Calle Jarnkrok
456,Paul Stastny
459,T.J. Oshie
462,Ryan Reaves
463,Ian Cole
465,Alex Pietrangelo
466,Kevin Shattenkirk
467,Jake Allen
468,Brian Elliott
471,Jaden Schwartz
472,Vladimir Tarasenko
476,Michael Hutchinson
484,Tyler Myers
487,Mark Scheifele
491,Blake Wheeler
498,Jacob Trouba
499,Ben Chiarot
500,Adam Lowry
502,Petr Mrazek
505,Darren Helm
514,Brendan Smith
518,Luke Glendening
521,Riley Sheahan
523,Gustav Nyquist
524,Tomas Tatar
526,Patrice Bergeron
529,David Krejci
532,Milan Lucic
533,Brad Marchand
537,Dougie Hamilton
541,Reilly Smith
542,Torey Krug
544,David Pastrnak
550,Rasmus Ristolainen
552,Nicolas Deslauriers
566,Evander Kane
567,Zach Bogosian
569,Marcus Foligno
571,Nikita Zadorov
575,Zemgus Girgensons
599,Dustin Tokarski
610,Nazem Kadri
611,Phil Kessel
615,James Reimer
617,James van Riemsdyk
625,Ondrej Palat
629,Anton Stralman
633,Steven Stamkos
635,Radko Gudas
636,Victor Hedman
641,Andrei Vasilevskiy
642,Tyler Johnson
644,Nikita Kucherov
645,Alex Killorn
651,Aleksander Barkov
652,Nick Bjugstad
664,Jonathan Huberdeau
669,Erik Gudbranson
670,Dmitry Kulikov
673,Aaron Ekblad
675,Ryan Murray
676,Ryan Johansen
678,Anton Forsberg
679,Jack Johnson
688,Nick Foligno
692,Sergei Bobrovsky
696,Boone Jenner
698,Alexander Wennberg
699,David Savard
706,Cory Schneider
711,Adam Henrique
729,Mike Matheson
735,Alex Tuch
746,Thatcher Demko
749,Jarred Tinordi
770,Joel Hanley
786,Frank Vatrano
814,Teuvo Teravainen
818,Jacob Markstrom
820,Andrew Copp
827,Vincent Trocheck
829,Chris Wagner
860,Jack Campbell
861,Jamie Oleksiak
880,Radek Faksa
882,Devin Shore
888,Jean-Gabriel Pageau
889,Charles Robinson
892,Chris Wideman
893,Charles Hudon
899,Kevin Gravel
901,Colin Miller
905,Jonny Brodzinski
915,Scott Sabourin
916,Nic Dowd
925,Derek Grant
927,Vladislav Namestnikov
945,Shea Theodore
950,Ethan Bear
953,Keegan Kolesar
969,Lawson Crouse
980,Roland McKeown
989,Jansen Harkins
1019,Nikolaj Ehlers
1027,Timo Meier
1040,Jesper Fast
1042,J.T. Miller
1043,Ryan McDonagh
1049,Chris Kreider
1050,Cam Talbot
1054,Derek Stepan
1055,Kevin Hayes
1056,Derick Brassard
1057,Marc Staal
1061,Connor McDavid
1062,Ivan Provorov
1063,Jack Eichel
1065,Jonas Siegenthaler
1066,Roope Hintz
1070,Mikko Rantanen
1071,Brandon Carlo
1072,Sebastian Aho
1078,Pavel Zacha
1083,Dylan Strome
1086,Anthony Beauvillier
1087,Travis Konecny
1088,Daniel Sprong
1089,Jake DeBrusk
1091,Evgeny Svechnikov
1097,Rasmus Andersson
1098,Noah Juulsen
1108,Glenn Gawdin
1110,Nicolas Roy
1116,Mitchell Stephens
1131,Pierre-Edouard Bellemare
1133,Nick Cousins
1139,Claude Giroux
1140,Shayne Gostisbehere
1143,Scott Laughton
1152,Brayden Schenn
1153,Luke Schenn
1156,Wayne Simmonds
1162,Jakub Voracek
1171,Patrick Brown
1172,Zac Dalpe
1174,Justin Faulk
1180,Anton Khudobin
1182,Elias Lindholm
1184,Brad Malone
1195,Jeff Skinner
1196,Eric Staal
1197,Jordan Staal
1205,Sam Reinhart
1206,Chad Ruhwedel
1209,Joel Armia
1216,Jake McCabe
1223,Keith Kinkaid
1224,Adam Larsson
1227,Jon Merrill
1230,Damon Severson
1234,Laurent Brossoit
1239,Taylor Fedun
1243,Brad Hunt
1247,Darnell Nurse
1248,Jordan Oesterle
1250,David Perron
1254,Nicklas Backstrom
1259,Andre Burakovsky
1260,John Carlson
1266,Philipp Grubauer
1268,Marcus Johansson
1269,Evgeny Kuznetsov
1273,Liam O'Brien
1276,Alex Ovechkin
1278,Nate Schmidt
1281,Tom Wilson
1282,Andrew Agozzino
1284,Josh Anderson
1286,Viktor Arvidsson
1302,Thomas Greiss
1305,Stefan Noesen
1306,TJ Brodie
1315,Sidney Crosby
1317,Phillip Danault
1319,Jonathan Drouin
1320,Anthony Duclair
1321,Matt Dumba
1322,Brian Dumoulin
1330,Kevin Fiala
1331,Marc-Andre Fleury
1336,Scott Harrington
1337,Erik Haula
1341,Mike Hoffman
1342,Patric Hornqvist
1345,William Karlsson
1348,John Klingberg
1351,Brett Kulak
1356,Josh Leivo
1358,Jonathan Marchessault
1367,Kevin Poulin
1368,Derrick Pouliot
1375,Morgan Rielly
1376,Bryan Rust
1386,Mats Zuccarello
1391,Robert Bortuzzo
1393,Sam Carrick
1396,Kris Letang
1398,Olli Maatta
1400,Evgeni Malkin
1402,Scott Mayfield
1406,Dylan McIlrath
1408,Jayson Megna
1422,Anthony Stolarz
1427,Jordan Binnington
1429,Christopher Gibson
1431,Pheonix Copley
1433,Antoine Bibeau
1438,Connor Hellebuyck
1446,Jake Evans
1447,Zach Fucale
1455,Artturi Lehkonen
1457,Michael McCarron
1470,Connor Brown
1472,Travis Dermott
1476,Pierre Engvall
1478,Byron Froese
1481,Zach Hyman
1483,Andreas Johnsson
1485,Dakota Joshua
1486,Kasperi Kapanen
1493,Mitchell Marner
1497,William Nylander
1504,Nikita Soshnikov
1507,Dominic Toninato
1519,Joey Daccord
1521,Ryan Dzingel
1524,Andreas Englund
1530,Ben Harpur
1551,Colin White
1554,Christian Wolanin
1559,Madison Bowey
1560,Travis Boyd
1562,Connor Carrick
1586,Zach Sanford
1589,Chandler Stephenson
1591,Vitek Vanecek
1592,Jakub Vrana
1593,Nathan Walker
1601,Carl Dahlstrom
1603,Gustav Forsling
1605,Dennis Gilbert
1606,Erik Gustafsson
1608,John Hayden
1609,Vinnie Hinostroza
1622,Tyler Motte
1625,Fredrik Olofsson
1627,Artemi Panarin
1640,Josh Archibald
1643,Teddy Blueger
1646,Jean-Sebastien Dea
1649,Jake Guentzel
1651,Tristan Jarry
1655,Sam Lafferty
1661,Matt Murray
1669,Conor Sheary
1671,Oskar Sundqvist
1675,Nick Paul
1681,Joseph Cramarossa
1685,Ondrej Kase
1688,Jacob Larsson
1689,Jaycob Megna
1691,Brandon Montour
1694,Marcus Pettersson
1695,Nick Ritchie
1705,Michael Bunting
1706,Kyle Capobianco
1707,Connor Clifton
1708,Laurent Dauphin
1709,Max Domi
1710,Christian Dvorak
1713,Christian Fischer
1714,Conor Garland
1716,Adin Hill
1720,Erik Källgren
1729,Dysin Mayo
1731,Dakota Mermis
1744,Noel Acciari
1746,Matt Benning
1747,Anders Bjork
1748,Anton Blidh
1752,Austin Czarnik
1753,Ryan Donato
1759,Matt Grzelcyk
1761,Danton Heinen
1765,Sean Kuraly
1767,Zane McIntyre
1779,William Borgen
1782,William Carrier
1790,Hudson Fasching
1794,Jonas Johansson
1804,Victor Olofsson
1805,Cal Petersen
1808,Evan Rodrigues
1812,Linus Ullmark
1814,Maxwell Willman
1821,Phillip Di Giuseppe
1822,Haydn Fleury
1823,Warren Foegele
1825,Noah Hanifin
1829,Steven Lorentz
1830,Brock McGinn
1831,Alex Nedeljkovic
1833,Brett Pesce
1834,Derek Ryan
1836,Jaccob Slavin
1845,Oliver Bjorkstrand
1852,Vladislav Gavrikov
1854,Dillon Heatherington
1856,Joonas Korpisalo
1862,Elvis Merzlikins
1863,Sonny Milano
1870,Lukas Sedlak
1879,Zach Werenski
1890,Jon Gillies
1893,Garnet Hathaway
1895,Mark Jankowski
1899,Andrew Mangiapane
1919,Nick Schmaltz
1921,Ryan Shea
1939,J.T. Compher
1942,A.J. Greer
1946,Spencer Martin
1964,Jason Dickinson
1968,Denis Gurianov
1971,Mattias Janmark
1977,Esa Lindell
1997,Andreas Athanasiou
1999,Tyler Bertuzzi
2011,Nick Jensen
2013,Dylan Larkin
2014,Anthony Mantha
2022,Tomas Nosek
2045,Kale Kessy
2046,Jujhar Khaira
2070,Josh Brown
2085,Denis Malgin
2087,Sam Montembeault
2097,MacKenzie Weegar
2102,Michael Amadio
2112,Matt Roy
2131,Joel Eriksson Ek
2141,Kaapo Kahkonen
2142,Kirill Kaprizov
2151,Gustav Olofsson
2154,Mike Reilly
2156,Nick Seeler
2158,Carson Soucy
2166,Mackenzie Blackwood
2170,Blake Coleman
2181,Alexander Kerfoot
2192,Steven Santini
2198,Scott Wedgewood
2199,Colton White
2200,Miles Wood
2205,Alexandre Carrier
2215,Justin Kirkland
2220,Saku Maenalanen
2227,Thomas Novak
2229,Anthony Richard
2231,Juuse Saros
2234,Colton Sissons
2239,Karel Vejmelka
2240,Jimmy Vesey
2241,Austin Watson
2243,Jake Bischoff
2244,Kyle Burroughs
2259,Ross Johnston
2266,Adam Pelech
2268,Ryan Pulock
2274,Ilya Sorokin
2276,Devon Toews
2280,Carter Verhaeghe
2284,Parker Wotherspoon
2289,Pavel Buchnevich
2292,Steven Fogarty
2294,Ryan Graves
2297,Igor Shesterkin
2298,Brady Skjei
2306,Nicolas Aube-Kubel
2308,Cole Bardreau
2316,Mark Friedman
2318,Robert Hagg
2321,Oskar Lindblom
2329,Philippe Myers
2336,Travis Sanheim
2342,Rudolfs Balcers
2345,Colin Blackwell
2348,Ryan Carpenter
2349,Rourke Chartier
2353,Aaron Dell
2354,Dylan DeMelo
2367,Kevin Labanc
2387,Ivan Barbashev
2390,Sammy Blais
2395,Vince Dunn
2396,Joel Edmundson
2398,Robby Fabbri
2399,Ville Husso
2403,MacKenzie MacEachern
2404,Niko Mikkola
2407,Colton Parayko
2421,Jake Walman
2430,Tony DeAngelo
2433,Adam Erne
2435,Yanni Gourde
2450,Brayden Point
2480,Ben Hutton
2486,Jared McCann
2499,Mason Appleton
2504,Eric Comrie
2505,Kyle Connor
2509,C.J. Suess
2518,Brendan Lemieux
2523,Josh Morrissey
2527,Nic Petan
2529,Tucker Poolman
2531,Jack Roslovic
2536,Magnus Hellberg
2670,Matt Kiersted
2671,Billy Sweezey
2695,Charlie Lindgren
2696,Brandon Tanev
2699,Connor Ingram
2707,Dan Renouf
2716,Alex Lyon
2717,Matthew Tkachuk
2718,Joey Anderson
2721,Auston Matthews
2723,Maxime Lajoie
2724,Lucas Johansen
2725,Wade Allison
2727,Ryan Lindgren
2731,Frederic Allard
2736,Rasmus Asplund
2737,Carl Grundstrom
2739,Markus Niemelainen
2740,Patrik Laine
2744,Clayton Keller
2745,Jesse Puljujarvi
2746,Jakob Chychrun
2748,Tyler Benson
2754,Brett Howden
2756,Kieffer Bellows
2758,Beck Malenstyn
2760,Joseph Woll
2761,Riley Tufte
2764,Trent Frederic
2765,Logan Brown
2766,Will Lockwood
2768,Andrew Peeke
2769,Tyson Jost
2771,Joshua Mahura
2774,William Bitten
2777,Logan Stanley
2778,Givani Smith
2779,Dylan Wells
2782,Boris Katchouk
2783,Jordan Kyrou
2786,Riley Stillman
2791,Noah Gregor
2792,Carter Hart
2793,Dennis Cholowski
2800,Henrik Borgstrom
2802,Filip Gustavsson
2803,Jesper Bratt
2807,Nathan Bastian
2808,Michael McLeod
2813,Alexander Nylander
2815,Filip Hronek
2819,Malte Stromwall
2820,Troy Stecher
2823,Nikita Zaitsev
2827,Drake Caggiula
2835,David Rittich
2841,Rem Pitlick
2845,Fredrik Karlström
2847,Brandon Duhaime
2852,Ross Colton
2853,Otto Koivula
2859,Joona Koppanen
2862,Axel Jonsson-Fjällby
2868,Brandon Hagel
2872,Matthew Phillips
2875,Tanner Laczynski
2895,Mikhail Maltsev
2898,Vincent Desharnais
2902,Dylan Gambrell
2924,Jeremy Davies
2936,Michael Carcone
2951,Mikhail Sergachev
2981,Michael Pezzetta
2989,Justin Holl
2990,Jani Hakanpaa
3009,Kurtis MacDermid
3013,Dominik Kubalik
3021,Frederick Gaudreau
3022,Adrian Kempe
3027,Dryden Hunt
4669,Alexander Barabanov
4901,Evgenii Dadonov
5046,Pavel Francouz
5565,Vitali Kravtsov
5636,Andrei Kuzmenko
5765,Ilya Lyubushkin
5885,Ilya Mikheyev
7041,Artem Zub
7062,Lane Pederson
7064,Jalen Chatfield
7085,Kyle Criscuolo
7088,Zachary Sawchenko
7111,Dylan Coghlan
7116,Matt Luff
7127,Tanner Jeannot
7137,Trevor Moore
7164,Alex Barre-Boulet
7185,Gage Quinney
7210,Jacob Middleton
7217,Darren Raddysh
7227,Luke Philp
7360,Casey DeSmith
7363,Mason Marchment
7470,Jacob MacDonald
7485,Nathan Todd
7520,Ryan Lomberg
7540,Kevin Rooney
7586,Alex Belzile
7588,Brendan Gaunce
7759,Oskar Steen
7773,Lawrence Pilut
7779,Kevin Stenlund
7804,Libor Hajek
7821,Martin Necas
7822,Kristian Reichel
7831,Dan Vladar
7835,Filip Zadina
7836,Jakub Zboril
7966,Miro Heiskanen
7968,Aleksi Heponiemi
7969,Henri Jokiharju
7976,Otto Leskinen
7977,Joona Luoto
7991,Robin Salo
7992,Eeli Tolvanen
7994,Urho Vaakanainen
8007,Gabriel Carlsson
8011,Rasmus Dahlin
8029,Felix Sandstrom
8139,Nico Hischier
8145,Philipp Kurashev
8173,Mathew Barzal
8174,Jake Bean
8176,Guillaume Brisebois
8177,Thomas Chabot
8179,Anthony Cirelli
8180,Kale Clague
8182,Dillon Dube
8183,Pierre-Luc Dubois
8184,Dante Fabbro
8185,Julien Gauthier
8190,Mathieu Joseph
8197,Victor Mete
8199,Taylor Raddysh
8203,Sam Steel
8206,Austin Wagner
8299,Ilya Samsonov
8303,Yakov Trenin
8317,Erik Cernak
8319,Martin Fehervary
8342,Adam Ruzicka
8347,Marian Studenic
8357,Brock Boeser
8362,Alex Debrincat
8363,Casey Fitzgerald
8365,Adam Fox
8367,Jordan Greenway
8369,Caleb Jones
8370,Max Jones
8376,John Marino
8378,Charlie McAvoy
8379,Jake Oettinger
8384,Troy Terry
8385,Tage Thompson
8389,Kailer Yamamoto
8414,Jonas Rondbjerg
8436,Isac Lundeström
8944,Maxime Comtois
8976,Pierre-Olivier Joseph
8985,Benoit-Olivier Groulx
8986,Arnaud Durandeau
9011,Drake Batherson
9025,Kevin Mandolese
9028,Rafaël Harvey-Pinard
9041,Jeremy Lauzon
9051,Joe Veleno
9055,Matthew Highmore
9064,Bokondji Imama
9079,Mathieu Olivier
9091,Simon Benoit
9095,Samuel Girard
9139,Zack MacEwen
9231,Marc McLaughlin
9237,Scott Perunovich
9257,Brady Tkachuk
9261,Josh Norris
9275,Jonathan Gruden
9276,Oliver Wahlstrom
9281,Joel Farabee
9284,Quinn Hughes
9293,Spencer Stastney
9294,Mattias Samuelsson
9296,K'Andre Miller
9362,Mario Ferraro
9374,Justin Richards
9391,Cayden Primeau
9402,Cole Guttman
9404,Alex Steeves
9431,Jonah Gadjovich
9436,Nick Suzuki
9440,Sean Durzi
9450,Liam Foudy
9453,Robert Thomas
9462,Evan Bouchard
9477,Jackson Cates
9479,Nick Swaney
9480,Shane Bowers
9482,Jack Drury
9495,Mikey Anderson
9504,Josiah Slavin
9547,Casey Mittelstadt
9548,Josh Dunne
9556,Connor Mackey
9783,Ben Meyers
9784,Blake Lizotte
9795,Matthew Murray
9798,Sampo Ranta
9841,Timothy Liljegren
9869,Arvid Holm
9920,Erik Brännström
9934,Lias Andersson
9977,Trey Fix-Wolansky
9984,Logan Thompson
9990,Stelio Mattheos
9995,Cole Reinhardt
10021,Cale Fleury
10042,Calen Addison
10050,Jordy Bellerive
10060,Stuart Skinner
10066,James Hamblin
10082,Mark Kastelic
10103,Jake Christiansen
10110,Connor Dewar
10116,Dylan Ferguson
10122,Cal Foote
10124,Nolan Foote
10131,Mason Shaw
10148,Cody Glass
10164,Zack Hayes
10166,Brayden Pachal
10178,Parker Kelly
10192,Alexander Alexeyev
10214,Jake Leschyshyn
10239,Austin Strand
10249,Matt Berlin
10258,Jaret Anderson-Dolan
10265,Ty Smith
10317,Bowen Byram
10345,Michael Rasmussen
10354,Morgan Geekie
10355,Brett Leason
10364,MacKenzie Entwistle
10366,Gabriel Vilardi
10367,Owen Tippett
10370,Isaac Ratcliffe
10371,Juuso Valimaki
10373,Nate Schnarr
10375,Conor Timmins
10376,Nicolas Hague
10377,Morgan Frost
10394,Ty Dellandrea
10397,Tyler Tucker
10411,Curtis Douglas
10434,Dmitri Samorukov
10475,Jason Robertson
10486,Riley Damiani
10513,Ryan McLeod
10561,Jack Studnicka
10587,Kevin Bahl
10599,Semyon Der-Arguchintsev
10615,Hayden Hodgson
10621,Damien Giroux
10643,Mac Hollowell
10649,Barrett Hayton
10669,Tyler Angle
10690,Keith Petruzzelli
10696,Jaxson Stauber
10724,Walker Duehr
10732,Alec Regula
10765,Andrei Svechnikov
10819,Jeremy Swayman
10872,Ryan Poehling
10910,Neal Pionk
10916,Alex Iafallo
10918,Karson Kuhlman
10939,Kiefer Sherwood
10943,Carson Meyer
10959,Gabriel Fortier
10979,Logan O'Connor
11045,Nick DeSimone
11058,Mike Vecchione
11185,Zachary Aston-Reese
11207,Joel Teasdale
11244,Noah Cates
11457,Peyton Krebs
11467,Adam Ginning
11494,Lucas Carlsson
11503,Jesper Boqvist
11581,Luke Kunin
11722,Fabian Zetterlund
11891,David Gustafsson
11900,Oskar Bäck
11908,Vinni Lettieri
12078,Emil Bemström
12093,Arvid Söderblom
12127,Alexander Georgiyev
12128,Filip Chytil
12132,Elias Pettersson
12135,Collin Delia
12137,David Kampf
12138,Jan Rutta
12139,Calle Rosen
12152,Sakari Manninen
12168,Gavin Bayreuther
12169,Sheldon Dries
12170,Klim Kostin
12171,Sean Walker
12178,Radim Simek
12184,Jacob Peterson
12204,Sebastian Aho
12213,David Gust
12232,Samuel Ersson
12236,Olle Lycksell
12258,Mike Hardman
12274,Egor Afanasyev
12300,Cole Koepke
12310,Paul Cotter
12334,Nikita Okhotyuk
12353,Thomas Harley
12358,Rasmus Sandin
12405,Alexey Toropchenko
12406,Mason Primeau
12408,Nico Daws
12411,Arthur Kaliyev
12413,Connor McMichael
12426,Philip Tomasino
12435,Mack Guzda
12448,Brayden Guy
12451,Jamieson Rees
12489,Noah Dobson
12507,Samuel Bolduc
12514,Yegor Sokolov
12523,Nikita Alexandrov
12548,Dawson Mercer
12567,Justin Barron
12606,Alexis Lafrenière
12647,Maxence Guenette
12670,Nathan Smith
12682,Jiri Patera
12699,Tyce Thompson
12715,Matt Kessel
12758,Nick Perbix
12768,Jack Hughes
12772,Sean Farrell
12774,Matt Boldy
12777,Trevor Zegras
12778,Cole Caufield
12779,Cam York
12780,Henry Thrun
12782,Alex Vlasic
12786,Drew Helleson
12789,Spencer Knight
12807,Matej Blumel
12824,Ivan Prosvetov
12826,Braden Schneider
12864,Kaedan Korczak
12884,Henry Rybinski
12918,Reese Johnson
12932,Kirby Dach
12942,Filip Kral
12948,Joel Hofer
12980,Ridly Greig
13008,Jack Quinn
13162,Jake Livingstone
13297,Akira Schmid
13298,Tim Berni
13313,Jesse Ylonen
13329,Olle Eriksson Ek
13343,Ukko-Pekka Luukkonen
13360,Dylan Samberg
13361,Eetu Luostarinen
13374,Yegor Sharangovich
13375,Jan Jenik
13385,Martin Kaut
13387,Rasmus Kupari
13414,Hugh Mcging
13426,Nikolai Knyzhov
13440,Cale Makar
13458,Milos Kelemen
13468,Adam Boqvist
13526,Reid Cooper
13533,Akito Hirose
13586,Kent Johnson
13653,Alex Newhook
13758,Dylan Holloway
13772,Jacob Bernard-Docker
13776,Nick Blankenburg
13840,Jonatan Berggren
13853,Daniil Miromanov
13864,Nils Lundkvist
13891,Justin Danforth
14082,Grigori Denisenko
14241,Zach Whitecloud
14262,Brett Seney
14273,Jordan Harris
14294,Mikey Eyssimont
14308,Griffin Luce
14323,Taro Hirose
14341,Hunter Shepard
14370,Griffin Mendel
14371,Ian Mitchell
14373,Jacob Bryson
14430,Robert Nardella
14499,Eric Robinson
14531,Jack McBain
14603,Cole Perfetti
14611,Isaak Phillips
14646,Jesperi Kotkaniemi
14675,Kevin Lankinen
14775,Jordan Gross
14780,Joel Kiviranta
14800,Anton Levtchi
14822,Jack Rathbone
14834,Aidan McDonough
14898,Shane Pinto
14913,Zac Jones
14929,Alex Turcotte
14961,Aliaksei Protas
14978,Nils Höglander
15007,Justus Annunen
15070,Sheldon Rempal
15077,Kaapo Kakko
15081,Anton Lundell
15083,Lassi Thomson
15111,Egor Zamula
15113,Kirill Marchenko
15116,Alexander Romanov
15119,Pavel Dorofeyev
15128,Lukas Dostal
15134,Michal Teplý
15196,Jake Neighbours
15251,Vasily Podkolzin
15625,Pontus Holmberg
15628,Samuel Fagemo
15792,Danil Gushchin
15795,Yegor Chinakhov
15807,Yaroslav Askarov
15819,Juuso Pärssinen
15824,Ville Heinola
15841,Samuel Knazko
15846,Elmer Söderblom
15857,Alexander Holtz
15860,Philip Broberg
15862,Victor Söderström
15863,Tobias Björnfot
15916,Jackson Lacombe
16002,Filip Hållander
16031,Gustav Lindström
16038,Marcus Björk
16064,Jakub Lauko
16111,Will Cuylle
16112,Jean-Luc Foudy
16116,Mads Sogaard
16136,Quinton Byfield
16155,Vladislav Kolyachonok
16156,Luke Evangelista
16169,Tyson Foerster
16189,Dustin Wolf
16213,Mavrik Bourque
16224,Marco Rossi
16226,Arber Xhekaj
16239,Tristen Robins
16243,Elliot Desnoyers
16245,Jordan Spence
16274,Jacob Moverare
16286,Lucas Raymond
16292,William Dufour
16304,Samuel Richard
16325,Jeffrey Truchon-Viel
16449,Sammy Walker
16542,Moritz Seider
16587,Drew O'Connor
16607,Rémi Poirier
16637,Brandon Bussi
16651,Tyler Kleven
16654,Vincent Iorio
16835,Radim Zohorna
16864,Pyotr Kochetkov
16865,Daniil Tarasov
16884,Simon Holmström
16904,Adam Raska
16922,Tuukka Tieksola
17039,Nick Cicek
17048,Adam Beckman
17051,Seth Jarvis
17193,Mitchell Gibson
17224,Matthew Knies
17284,Mike Kesselring
17381,Owen Power
17425,Jamie Drysdale
17431,Tye Kartye
17488,Lukas Rousek
17648,Pavol Regenda
17708,Oskar Olausson
17745,Filip Roos
17893,Jet Greaves
17927,Cole McWard
17957,Dylan Guenther
18001,Jakob Pelletier
18021,Nick Robertson
18023,Dylan Cozens
18030,Samuel Poulin
18092,Morgan Barron
18125,Nico Sturm
18148,Joe Snively
18179,Kaiden Guhle
18372,Corey Schueneman
18431,Logan Stankoven
18572,Nils Åman
18575,Emil Heineman
18699,Brock Faber
18705,Matthew Beniers
18707,Thomas Bordeleau
18708,Jake Sanderson
18722,Hunter McKown
18808,Jake Lucchini
18824,Dylan McLaughlin
18874,Aatu Räty
18992,Cole Sillinger
19127,Johnathan Kovacevic
19234,Arturs Silovs
19379,Mikael Pyyhtiä
19597,Roby Jarventie
20384,Dmitry Orlov
20541,Stanislav Svozil
20558,William Eklund
20671,Wyatt Kaiser
21263,Jesper Frödén
21288,Ronald Attard
21481,Nicholas Abruzzese
21604,Ethan Del Mastro
21617,Brandt Clarke
21650,Shane Wright
21666,Mathias Onuska
21675,Mason McTavish
21741,Wyatt Johnston
21747,Nick Chenard
21804,Vasiliy Ponomarev
22049,Matthew Coronato
22168,Luke Hughes
22607,Kevin Korchinski
22658,Leevi Meriläinen
22941,Vadim Zherenko
23017,Devon Levi
23203,Janis Jerome Moser
23444,Matias Maccelli
23456,Tim Stützle
23459,Lukas Reichel
23460,John Peterka
23684,Cal Burke
23762,Ludwig Persson
23836,Jett Alexander
24315,Nikita Nesterenko
24459,John Leonard
24788,David Jiricek
25007,Eetu Mäkiniemi
25179,Simon Edvinsson
25462,Juraj Slafkovsky
25990,Samuel Savoie
27280,Marco Kasper
27297,Filip Mesar
27550,Pius Suter
27551,Cole Smith
27843,Bobby McMann
30279,Owen Beck
32165,Lucas Condotta
41736,Zachary Andrews
8436,Isac Lundeström
8940,Jimmy Huntington
8976,Pierre-Olivier Joseph
8985,Benoit-Olivier Groulx
8990,Raphaël Lavoie
9011,Drake Batherson
9028,Rafaël Harvey-Pinard
9041,Jeremy Lauzon
9051,Joe Veleno
9055,Matthew Highmore
9064,Bokondji Imama
9079,Mathieu Olivier
9091,Simon Benoit
9095,Samuel Girard
9139,Zack MacEwen
9221,Jason Polin
9231,Marc McLaughlin
9257,Brady Tkachuk
9261,Josh Norris
9269,Skyler Brind'Amour
9273,Patrick Giles
9275,Jonathan Gruden
9281,Joel Farabee
9284,Quinn Hughes
9293,Spencer Stastney
9294,Mattias Samuelsson
9295,Ty Emberson
9296,K'Andre Miller
9349,Brian Halonen
9362,Mario Ferraro
9383,Ethen Frank
9391,Cayden Primeau
9404,Alex Steeves
9431,Jonah Gadjovich
9436,Nick Suzuki
9440,Sean Durzi
9450,Liam Foudy
9453,Robert Thomas
9462,Evan Bouchard
9482,Jack Drury
